country,year,top500_systems_count,top500_rmax_sum_pflops,ai_publications,ai_policy_initiatives_new,country_code,region,income_group,oecd_member,gpai_member,gdp_per_capita_usd,rd_gdp,researchers_per_million,it_net_secr,internet_users_pct,fixed_broadband_per100,mobile_cellular_per100,tertiary_enrollment_gross,ict_service_exports_pct,computer_comm_services_pct,hightech_exports_pct_manu,electric_power_kwh_per_capita
Argentina,2010,0,0.0,0.090796929,0,ARG,Latin America & Caribbean,Upper middle income,0,0,10260.13131,0.56104,1119.05035,1028,45.0,4028240.0,138.252,73.80366936,11.00195359,27.89465429,7.68411002,2777.733779
Argentina,2011,0,0.0,0.090223623,0,ARG,Latin America & Caribbean,Upper middle income,0,0,12704.28318,0.56597,1175.37229,1404,51.0,4572020.0,145.511,77.01011851,12.42246639,29.83844069,7.321730602,2880.783577
Argentina,2012,0,0.0,0.09795929,0,ARG,Latin America & Caribbean,Upper middle income,0,0,12949.71749,0.63491,1197.6554,2643,55.8,5148580.0,152.574,78.14651743,12.31280385,29.63962491,6.636366956,2917.622836
Argentina,2013,0,0.0,0.168062834,0,ARG,Latin America & Caribbean,Upper middle income,0,0,12963.67577,0.61849,1193.37333,3117,59.9,6251020.0,158.191,78.56816461,12.64825529,29.17250709,7.458207449,2940.929545
Argentina,2014,0,0.0,0.118655351,0,ARG,Latin America & Caribbean,Upper middle income,0,0,12233.14441,0.59396,1202.47388,3837,64.7,6519460.0,142.325,81.0725897,10.77504374,25.94117906,7.061134904,3036.207336
Argentina,2015,0,0.0,0.172469696,0,ARG,Latin America & Caribbean,Upper middle income,0,0,13679.6265,0.62262,1225.50983,5317,68.0431,6855840.0,142.241,83.75569333,11.15144036,25.34711904,9.22572828,3140.464207
Argentina,2016,0,0.0,0.12847769,0,ARG,Latin America & Caribbean,Upper middle income,0,0,12699.96231,0.55815,1254.06674,32040,70.969,7251670.0,145.147,86.67438329,12.17287435,28.58979213,8.98239948,3104.989251
Argentina,2017,0,0.0,0.114945097,0,ARG,Latin America & Caribbean,Upper middle income,0,0,14532.50093,0.55631,1206.01905,71731,74.2949,7842780.0,139.758,89.3297347,14.36642948,32.54408012,9.20544177,3005.764831
Argentina,2018,0,0.0,0.090060269,5,ARG,Latin America & Caribbean,Upper middle income,0,0,11752.79989,0.4883,1220.93622,83320,77.7,8473660.0,131.224,91.08465127,14.60191598,31.52666535,5.402984101,2971.343648
Argentina,2019,0,0.0,0.115628701,3,ARG,Latin America & Caribbean,Upper middle income,0,0,9955.974787,0.47813,1224.69939,135647,79.947,8793180.0,125.303,95.19282406,14.12192075,31.64790771,5.212790589,2876.718527
Argentina,2020,0,0.0,0.08488416,7,ARG,Latin America & Caribbean,Upper middle income,0,0,8535.59938,0.54126,1250.48347,167248,85.5144,9571560.0,121.181,99.36973487,20.99275019,41.14776591,6.903889256,2827.427398
Argentina,2021,0,0.0,0.062017999,1,ARG,Latin America & Caribbean,Upper middle income,0,0,10738.01792,0.52216,1288.13477,231834,87.1507,10489800.0,130.353,107.2195576,24.61355885,48.74481693,4.422891393,2942.910775
Argentina,2022,0,0.0,0.107043652,1,ARG,Latin America & Caribbean,Upper middle income,0,0,13962.18941,0.54947,1296.45435,240087,88.3754,11208100.0,131.484,107.1039014,18.82539697,37.40023849,4.751575243,2833.119098
Argentina,2023,0,0.0,0.072530752,2,ARG,Latin America & Caribbean,Upper middle income,0,0,14261.84657,0.54947,1296.45435,248239,89.229,11547700.0,137.706,107.8225741,15.87121427,32.76647593,5.449594406,2821.772332
Argentina,2024,1,3.87639,0.056483684,1,ARG,Latin America & Caribbean,Upper middle income,0,0,13969.78366,0.54947,1296.45435,249201,89.6672,11547700.0,137.706,107.8225741,15.74061313,34.69880129,3.850196975,2821.772332
Australia,2010,1,0.04959,1.539614211,0,AUS,East Asia & Pacific,High income,1,1,52313.8939,2.37009,4568.56658,30906,76.0,5510000.0,101.619,119.67939,3.556258764,15.73610379,16.51330126,10797.87125
Australia,2011,6,0.4004059,1.447105192,0,AUS,East Asia & Pacific,High income,1,1,62799.3895,2.23445,4568.56658,48509,79.4877,5552000.0,105.824,119.67939,3.619567473,15.54951715,17.95161777,10786.29101
Australia,2012,6,1.16257632,1.640839104,0,AUS,East Asia & Pacific,High income,1,1,68301.44025,2.2057700000000002,4568.56658,72472,79.0,5735000.0,106.5,119.67939,3.715027969,15.60112604,17.28555533,10486.56683
Australia,2013,5,2.05624882,1.687944464,0,AUS,East Asia & Pacific,High income,1,1,68476.67885,2.17709,4568.56658,81067,83.4535,5981000.0,107.332,119.67939,3.978805382,15.56076107,18.00751438,10298.9308
Australia,2014,6,2.4722586,1.559314016,0,AUS,East Asia & Pacific,High income,1,1,62817.20618,2.048055,4568.56658,92461,84.0,6536000.0,106.206,119.67939,4.002693419,15.45932575,18.99613047,10130.09801
Australia,2015,6,6.840109,1.585101487,0,AUS,East Asia & Pacific,High income,1,1,56970.3613,1.91902,4568.56658,108937,84.5605,6828000.0,107.608,119.67939,3.482250726,14.00291086,19.69214725,10157.16538
Australia,2016,5,3.444509,1.552046353,3,AUS,East Asia & Pacific,High income,1,1,50084.44406,1.899105,4568.56658,237318,86.54,7374000.0,109.129,119.6827774,3.391041318,13.58728736,20.62750447,10196.84793
Australia,2017,4,3.947448,1.583761053,2,AUS,East Asia & Pacific,High income,1,1,54117.54772,1.87919,4568.56658,530042,86.545,7922000.0,107.8,109.993309,3.128468459,13.30782182,18.09679246,10040.74886
Australia,2018,5,6.370593,1.438734317,10,AUS,East Asia & Pacific,High income,1,1,57410.17373,1.852445,4568.56658,822020,90.0,8427320.0,110.033,103.3220901,3.345908371,13.45279959,18.13710182,10036.67069
Australia,2019,5,6.669188,1.278123831,6,AUS,East Asia & Pacific,High income,1,1,55194.75851,1.8257,4568.56658,931399,93.6099,8802600.0,109.753,109.7595596,3.28826166,14.45295543,21.21993324,10025.72506
Australia,2020,2,10.91342,1.287232141,2,AUS,East Asia & Pacific,High income,1,1,51983.45237,1.840395,4568.56658,1022449,94.6935,9099620.0,104.93,110.1392212,3.861275478,24.92054564,21.47578987,9933.585577
Australia,2021,2,10.91342,1.314863846,8,AUS,East Asia & Pacific,High income,1,1,60758.90444,1.85509,4568.56658,1193898,96.9722,9301740.0,105.119,112.6882935,5.186920491,34.18246135,22.3940766,9843.213728
Australia,2022,5,17.19695,1.2422213,4,AUS,East Asia & Pacific,High income,1,1,65169.51911,1.85509,4568.56658,1255844,97.0424,9535410.0,109.469,106.2407608,4.095753376,27.88254966,25.83187041,9923.431671
Australia,2023,5,42.76784,1.256747192,5,AUS,East Asia & Pacific,High income,1,1,65058.37731,1.85509,4568.56658,1268103,97.0631,9682370.0,112.513,104.6483536,3.241643174,19.4193041,25.25827771,9819.871191
Australia,2024,5,55.63831,1.221927976,2,AUS,East Asia & Pacific,High income,1,1,64603.98563,1.85509,4568.56658,1204688,97.0631,9682370.0,112.513,104.6483536,2.995599478,19.32680478,25.15864165,9819.871191
Brazil,2010,1,0.06463,1.108349208,0,BRA,Latin America & Caribbean,Upper middle income,0,1,11403.284,1.15992,696.09998,5529,40.65,14100900.0,101.667,43.23086166,2.033157447,57.73014572,12.59014687,2398.608018
Brazil,2011,2,0.26973,1.052009095,0,BRA,Latin America & Caribbean,Upper middle income,0,1,13396.62632,1.13966,749.17174,8709,45.69,17833100.0,120.008,43.23086166,1.436597634,58.81216236,11.14090814,2458.558793
Brazil,2012,3,0.53033,1.208917375,0,BRA,Latin America & Caribbean,Upper middle income,0,1,12521.72385,1.12684,801.40894,14059,48.56,19119600.0,126.132,43.23086166,1.915659753,60.04370597,11.88722129,2530.977463
Brazil,2013,3,0.626,1.337542575,0,BRA,Latin America & Caribbean,Upper middle income,0,1,12458.89034,1.19567,852.71699,17456,51.04,21360600.0,136.589,44.33937073,1.881139118,58.54036416,11.9698618,2600.672228
Brazil,2014,4,1.031365,1.538172903,0,BRA,Latin America & Caribbean,Upper middle income,0,1,12274.99416,1.26971,903.20079,22778,54.551,23968400.0,140.305,47.1568718,3.662104159,53.93200795,12.37116887,2690.21495
Brazil,2015,6,2.012268,1.690000732,0,BRA,Latin America & Caribbean,Upper middle income,0,1,8936.195589,1.37093,903.20079,32503,58.328,25482500.0,127.836,48.43404007,4.666641706,52.66026603,14.48589962,2628.097691
Brazil,2016,4,1.546568,1.527217553,0,BRA,Latin America & Caribbean,Upper middle income,0,1,8836.28546,1.28637,903.20079,84536,60.8725,26860800.0,120.101,48.33333969,5.457030849,51.7371438,16.00016428,2592.613373
Brazil,2017,2,0.907023,1.559111951,0,BRA,Latin America & Caribbean,Upper middle income,0,1,10080.50787,1.1175,903.20079,328718,67.4713,28907900.0,108.093,50.02674866,6.573563738,50.41246536,14.31188922,2610.166136
Brazil,2018,1,1.12315,1.549139738,2,BRA,Latin America & Caribbean,Upper middle income,0,1,9300.660729,1.16769,903.20079,426560,70.4343,31233000.0,101.602,51.19168854,7.688417723,51.29819011,14.74424183,2640.416438
Brazil,2019,3,4.0823,1.443904337,3,BRA,Latin America & Caribbean,Upper middle income,0,1,9029.833044,1.21096,903.20079,578468,73.9124,32907000.0,97.3747,52.62406158,7.791550722,47.65123866,14.06680521,2661.183286
Brazil,2020,4,10.991,1.29821664,3,BRA,Latin America & Caribbean,Upper middle income,0,1,7074.194075,1.14526,903.20079,656211,81.3427,36344700.0,98.6456,54.57281113,9.274362427,52.67292726,11.35009427,2624.843237
Brazil,2021,6,23.631,1.173475134,2,BRA,Latin America & Caribbean,Upper middle income,0,1,7972.536961,1.14526,903.20079,743189,80.6899,41567100.0,104.825,56.83061981,10.48391373,50.50156165,9.0015542,2723.966591
Brazil,2022,6,24.1135,0.905313647,3,BRA,Latin America & Caribbean,Upper middle income,0,1,9281.332821,1.14526,903.20079,985305,80.5278,44066400.0,101.245,60.39062119,11.60144808,49.66186025,9.11134628,2787.760896
Brazil,2023,9,55.70915,0.831135394,1,BRA,Latin America & Caribbean,Upper middle income,0,1,10377.58977,1.14526,903.20079,1188440,84.1506,47336100.0,101.02,60.39062119,12.74583771,49.89217029,9.84914935,2916.486094
Brazil,2024,8,53.62165,0.802999589,0,BRA,Latin America & Caribbean,Upper middle income,0,1,10310.54888,1.14526,903.20079,1471519,84.4635,47336100.0,101.02,60.39062119,12.85304441,46.3036085,11.11036442,2916.486094
Canada,2010,7,0.4039503,2.118401142,0,CAN,North America,High income,1,1,47560.6666,1.82504,4664.07888,43618,80.3,10817100.0,75.5197,61.88459015,10.94409873,34.59538539,15.50054129,16236.47566
Canada,2011,8,0.6401287,1.975261189,0,CAN,North America,High income,1,1,52223.85884,1.78714,4802.7188,56383,83.0,11282600.0,77.6723,63.15869904,11.74205481,34.60708973,14.71264297,16607.19094
Canada,2012,10,1.4241836,2.242323235,0,CAN,North America,High income,1,1,52670.34473,1.77304,4652.42914,74500,83.0,11689900.0,79.3757,63.60327148,11.32198192,35.19113661,15.61869285,16119.56998
Canada,2013,9,1.7720087,2.280782115,0,CAN,North America,High income,1,1,52638.11872,1.70624,4647.61399,82897,85.8,12094500.0,80.3549,65.74771881,9.559395801,34.03477511,15.49413291,16532.14367
Canada,2014,9,1.9597498,1.922969815,0,CAN,North America,High income,1,1,50960.84312,1.71483,4564.22043,95604,87.12,12568000.0,80.7902,67.16770172,8.993887235,32.74868666,14.66645309,16486.87452
Canada,2015,6,1.9039498,2.036556594,0,CAN,North America,High income,1,1,43594.1941,1.69359,4545.96875,120922,90.0,13115400.0,82.7674,67.26909637,8.600344087,31.98600821,14.82867953,15839.62895
Canada,2016,1,0.715551,1.872961846,0,CAN,North America,High income,1,1,42314.06158,1.72903,4400.49278,369091,91.16,13386500.0,84.5919,69.24594116,8.205620379,29.26686482,14.09961169,15759.60524
Canada,2017,6,5.612415,1.941334699,0,CAN,North America,High income,1,1,45129.62812,1.68702,4429.05796,970834,92.7014,13923800.0,86.1024,70.26870728,8.495644219,29.29010752,14.34880557,15477.32492
Canada,2018,6,8.163041,1.95770696,0,CAN,North America,High income,1,1,46539.17616,1.7372,4715.91861,1147057,94.64,14445600.0,89.0495,69.35072327,10.00626337,31.83009157,15.4222843,15569.54971
Canada,2019,8,14.49748,1.75921759,0,CAN,North America,High income,1,1,46352.86934,1.75578,4850.93689,1349486,91.9129,15142200.0,90.9589,73.11287689,11.67706918,33.03141092,17.13092091,15204.06385
Canada,2020,13,27.92606,1.859751746,0,CAN,North America,High income,1,1,43537.8393,1.93414,5155.65021,1515773,92.3,15572200.0,84.7748,75.23890686,14.55803444,39.66473721,16.75870898,14763.742
Canada,2021,11,25.36105999,1.796730219,0,CAN,North America,High income,1,1,52886.66164,1.86431,5411.82682,1665049,93.9371,16032700.0,87.4056,79.76573181,16.43998233,40.71827442,16.33762889,15003.71445
Canada,2022,14,47.80479999,1.626654193,0,CAN,North America,High income,1,1,56256.80073,1.71166,5411.82682,1699682,94.0,16374500.0,91.2387,78.89849854,15.08670975,35.84695521,15.14897654,14907.07787
Canada,2023,10,41.20835999,1.641844449,0,CAN,North America,High income,1,1,54220.3285,1.70133,5411.82682,1706155,93.9564,16711600.0,94.1497,76.25862122,13.32025676,32.0259325,16.37179544,14459.89575
Canada,2024,10,41.20835999,1.3711112,0,CAN,North America,High income,1,1,54340.34772,1.70133,5411.82682,1639684,93.9564,16711600.0,94.1497,76.25862122,12.03651737,30.43777829,16.77790298,14459.89575
Chile,2010,0,0.0,0.110073544,0,CHL,Latin America & Caribbean,High income,0,0,12632.87047,0.33165,318.2091,790,45.0,1789360.0,115.545,66.34452057,2.805510527,6.484675483,6.239581866,3284.062406
Chile,2011,0,0.0,0.123829363,0,CHL,Latin America & Caribbean,High income,0,0,14487.39278,0.35288,352.01898,1110,52.2496,2011240.0,128.605,70.8241806,2.837005345,6.643383666,5.120838175,3559.166372
Chile,2012,0,0.0,0.120356247,0,CHL,Latin America & Caribbean,High income,0,0,15241.907,0.36213,389.87508,1791,55.05,2166330.0,136.656,75.07707214,3.505234653,7.633528422,5.436279356,3781.697013
Chile,2013,0,0.0,0.091547334,0,CHL,Latin America & Caribbean,High income,0,0,15683.54864,0.3903,334.78846,2239,58.0,2295170.0,133.778,79.87033844,3.180610122,8.008425747,6.694622315,3854.524615
Chile,2014,0,0.0,0.091398617,0,CHL,Latin America & Caribbean,High income,0,0,14529.67672,0.37668,426.80476,2933,61.11,2489720.0,132.56,83.66297913,3.516506242,8.712567266,7.091793651,3716.316352
Chile,2015,0,0.0,0.113192332,0,CHL,Latin America & Caribbean,High income,0,0,13433.9203,0.38296,455.29183,4025,76.6296,2719440.0,128.584,86.41811371,3.702975749,9.037526927,6.722530526,3973.209771
Chile,2016,0,0.0,0.100675142,0,CHL,Latin America & Caribbean,High income,0,0,13649.85205,0.37103,495.36438,22528,83.5586,2904580.0,127.565,88.84588623,4.004672481,9.818046855,8.424379559,4185.58466
Chile,2017,0,0.0,0.157321856,0,CHL,Latin America & Caribbean,High income,0,0,14879.90862,0.35679,494.62971,134062,82.3275,3062390.0,124.001,89.92198944,3.769426603,9.341795086,7.106096475,4053.479986
Chile,2018,0,0.0,0.095450414,2,CHL,Latin America & Caribbean,High income,0,0,15659.48087,0.36916,523.65457,151206,84.9,3250890.0,133.27,91.19747925,4.063777942,9.440292744,6.911410994,4172.296781
Chile,2019,0,0.0,0.132137749,6,CHL,Latin America & Caribbean,High income,0,0,14495.71672,0.34243,507.31033,208732,85.0176,3429670.0,130.493,92.06597137,4.525272439,9.558590528,7.632882021,4218.620688
Chile,2020,0,0.0,0.143711941,6,CHL,Latin America & Caribbean,High income,0,0,13114.81547,0.33525,515.32026,246876,87.4593,3763830.0,129.414,89.11248779,6.835786416,13.39506996,15.97505834,4166.721733
Chile,2021,0,0.0,0.162488798,4,CHL,Latin America & Caribbean,High income,0,0,16206.83255,0.36041,638.83802,247581,90.2328,4283130.0,136.572,96.22279358,8.492610259,14.97886593,12.44177486,4306.720886
Chile,2022,0,0.0,0.122549549,0,CHL,Latin America & Caribbean,High income,0,0,15405.61658,0.36041,638.83802,226097,93.5377,4456170.0,135.114,99.33728027,5.991421629,11.85912087,6.936726841,4422.433427
Chile,2023,0,0.0,0.129600626,0,CHL,Latin America & Caribbean,High income,0,0,17067.03648,0.36041,638.83802,241803,94.4574,4520630.0,135.871,104.7340622,5.848545967,11.23222702,10.71956334,4322.99269
Chile,2024,0,0.0,0.111543434,0,CHL,Latin America & Caribbean,High income,0,0,16709.8894,0.36041,638.83802,235450,94.4574,4520630.0,135.871,104.7340622,5.662452246,10.67639913,8.316503075,4322.99269
China,2010,24,2.9926298,31.25263416,0,CHN,East Asia & Pacific,Upper middle income,0,0,4629.245517,1.71372,898.85545,1604,34.3,126337000.0,63.5563,25.28830663,5.874440821,29.20908542,32.15011697,2943.589954
China,2011,61,7.1363154,28.7373759,0,CHN,East Asia & Pacific,Upper middle income,0,0,5703.76028,1.78034,972.01743,2631,38.3,156487000.0,72.5052,26.78750399,6.918000888,28.24246258,30.50047966,3295.784868
China,2012,68,11.39710001,24.53438887,0,CHN,East Asia & Pacific,Upper middle income,0,0,6405.057424,1.91214,1028.98334,5100,42.3001,175183000.0,81.2076,29.30819069,8.059938437,27.97843285,30.86180852,3466.020278
China,2013,66,47.48501768,22.74379287,0,CHN,East Asia & Pacific,Upper middle income,0,0,7147.035186,1.99786,1079.63795,6999,45.8,188909000.0,89.1302,32.71916032,8.25988435,25.73835406,31.58558133,3757.185088
China,2014,76,52.12982068,21.37836014,0,CHN,East Asia & Pacific,Upper middle income,0,0,7781.065975,2.02243,1101.80087,13314,47.9,200483000.0,92.6612,43.7110051,9.205460245,26.85676987,29.70372718,4006.168268
China,2015,37,49.56768571,18.68761725,0,CHN,East Asia & Pacific,Upper middle income,0,0,8175.332851,2.05701,1162.7108,26989,50.3,277046000.0,92.5401,47.11926193,11.29211056,31.33519923,30.43126727,4017.077819
China,2016,168,211.4285462,17.06848011,1,CHN,East Asia & Pacific,Upper middle income,0,0,8254.868593,2.10033,1208.86205,66054,53.2,322597000.0,97.2139,49.30907738,12.20346461,31.16565974,30.25452323,4237.545306
China,2017,160,235.115292,18.33512203,3,CHN,East Asia & Pacific,Upper middle income,0,0,8979.676527,2.11603,1235.84935,289923,54.3,394190000.0,104.073,51.06788123,12.60675549,33.04842612,30.91186398,4571.042425
China,2018,206,354.5449581,21.26103949,2,CHN,East Asia & Pacific,Upper middle income,0,0,10085.66381,2.14058,1317.48914,622142,59.2,407382000.0,116.229,53.39879846,12.85422827,32.73471409,31.54814786,4842.206792
China,2019,220,466.8727779,23.85166929,5,CHN,East Asia & Pacific,Upper middle income,0,0,10342.90095,2.24463,1483.85803,1027286,64.0809,449279000.0,122.67,56.60509179,14.3016972,34.55826525,30.8186303,5082.38779
China,2020,226,565.5531,25.56338023,1,CHN,East Asia & Pacific,Upper middle income,0,0,10627.4638,2.40666,1600.30633,1338370,70.0528,483550000.0,120.497,61.6124676,17.03216115,36.94930264,31.27661542,5261.941039
China,2021,188,541.3507219,28.29110823,8,CHN,East Asia & Pacific,Upper middle income,0,0,12887.43572,2.4326,1685.97511,1530873,73.0532,535787000.0,121.492,66.81860776,14.94369924,30.33160464,30.21907328,5847.80226
China,2022,173,530.2403319,31.42037108,1,CHN,East Asia & Pacific,Upper middle income,0,0,12970.60564,2.55518,1849.23669,1860276,75.6113,589648000.0,124.195,71.57994651,15.0052134,29.27686819,27.76506126,6112.135536
China,2023,134,465.8244739,30.89696729,0,CHN,East Asia & Pacific,Upper middle income,0,0,12951.17824,2.55518,1849.23669,2127874,90.6,636306000.0,128.247,74.59330146,17.63488091,33.6572133,26.56821365,6523.719262
China,2024,80,356.8604839,32.94742886,0,CHN,East Asia & Pacific,Upper middle income,0,0,13303.14815,2.55518,1849.23669,1991334,92.0,636306000.0,128.247,76.87578431,16.93752795,26.66713805,26.27773805,6523.719262
Finland,2010,3,0.1307882,0.464146324,0,FIN,Europe & Central Asia,High income,1,0,46506.2919,3.70532,7740.92101,5457,86.89,1559400.0,156.432,93.18675995,31.64468061,62.31504294,13.14686376,16484.84008
Finland,2011,2,0.1178579,0.378378782,0,FIN,Europe & Central Asia,High income,1,0,51060.32426,3.61806,7441.97757,8519,88.71,1606000.0,165.917,93.28842926,28.43980386,60.43752731,11.07546105,15711.9017
Finland,2012,1,0.07651,0.417818761,0,FIN,Europe & Central Asia,High income,1,0,47551.67408,3.39832,7492.46096,11939,89.88,1647600.0,172.147,91.55338287,25.70884797,62.56067496,10.47391369,15690.14684
Finland,2013,2,0.378,0.597975675,0,FIN,Europe & Central Asia,High income,1,0,49691.01452,3.27137,7222.80668,13736,91.5144,1720200.0,136.259,91.23652649,27.1455917,62.34266038,9.026432579,15512.12251
Finland,2014,2,0.378,0.478515358,0,FIN,Europe & Central Asia,High income,1,0,50073.77608,3.14751,7022.1865,16433,86.5304,1758500.0,139.199,89.99388123,33.11568793,63.2685829,10.05252061,15251.27108
Finland,2015,2,1.5643967,0.54900151,0,FIN,Europe & Central Asia,High income,1,0,42560.34568,2.87196,6855.97138,18604,86.4221,1729900.0,134.974,89.65737915,34.03437531,64.23491354,10.18428279,15056.21558
Finland,2016,5,2.6912887,0.451817064,0,FIN,Europe & Central Asia,High income,1,0,43451.25624,2.72442,6543.69993,39189,87.7036,1712000.0,131.383,89.32800293,30.63552806,63.66739311,10.05282978,15489.95569
Finland,2017,3,2.334588,0.57767516,1,FIN,Europe & Central Asia,High income,1,0,46085.01747,2.72787,6731.45341,122966,87.4689,1710000.0,129.983,90.69838715,27.12701534,60.11536202,9.657314733,15464.17768
Finland,2018,1,1.25,0.427418542,3,FIN,Europe & Central Asia,High income,1,0,49654.2497,2.75749,6872.68968,187523,88.89,1737000.0,129.629,92.38500214,26.14929341,58.64539301,9.01765355,15805.38571
Finland,2019,2,2.95673,0.395400469,3,FIN,Europe & Central Asia,High income,1,0,48358.18078,2.79961,7245.85837,318556,89.6074,1797000.0,129.488,94.58911896,32.5046739,62.3801724,9.214701206,15508.16918
Finland,2020,2,7.09525,0.405206375,6,FIN,Europe & Central Asia,High income,1,0,48828.68469,2.91243,7548.32504,451490,92.1703,1846000.0,128.761,96.47263336,42.64626445,74.06299482,9.982300253,14688.73648
Finland,2021,2,7.09525,0.315599234,4,FIN,Europe & Central Asia,High income,1,0,53099.13514,2.9885,7870.42868,581590,92.8081,1864000.0,129.036,100.8680725,43.48737248,74.29561701,10.29375385,15646.58618
Finland,2022,4,165.29504,0.328020691,5,FIN,Europe & Central Asia,High income,1,0,50440.56022,2.96469,8073.14567,729439,92.9888,1910000.0,128.023,104.9442215,35.94520216,65.91500464,9.623928437,14738.19974
Finland,2023,3,320.78831,0.339365831,3,FIN,Europe & Central Asia,High income,1,0,52834.29168,2.96469,8073.14567,859188,93.5139,1979000.0,127.473,108.1304092,29.76615849,62.84205377,9.714022595,14391.34685
Finland,2024,3,391.38831,0.286734758,11,FIN,Europe & Central Asia,High income,1,0,53149.76719,2.96469,8073.14567,999971,93.5139,1979000.0,127.473,108.1304092,33.39539104,65.53611482,9.285226596,14391.34685
France,2010,27,1.7068701,2.256466104,1,FRA,Europe & Central Asia,High income,1,1,40694.82117,2.17857,3849.5934,18081,77.28,21337000.0,91.1186,54.8817215,6.992468174,34.02937987,26.32338001,7737.802838
France,2011,25,3.1807438,2.222135947,0,FRA,Europe & Central Asia,High income,1,1,43929.78409,2.19161,3920.65709,26229,77.82,22749000.0,93.8529,55.62572861,6.391165701,35.38478097,25.11935859,7350.228027
France,2012,22,6.3580464,2.133493447,1,FRA,Europe & Central Asia,High income,1,1,40863.58144,2.22707,4052.17043,40871,81.44,23980000.0,97.1925,57.90901184,6.767800059,37.34590241,26.69063196,7473.827235
France,2013,23,8.9384862,2.366120861,0,FRA,Europe & Central Asia,High income,1,1,42669.17951,2.23703,4133.56261,54208,81.9198,24940000.0,98.3479,59.8487587,6.327153413,37.34825466,27.18171776,7506.204891
France,2014,27,11.23698481,2.176419009,0,FRA,Europe & Central Asia,High income,1,1,43148.04593,2.27592,4210.03605,78843,83.7511,25969000.0,101.132,61.51047897,6.647488136,40.3924017,27.47027367,7106.655264
France,2015,27,13.87271849,2.524476862,0,FRA,Europe & Central Asia,High income,1,1,36702.43237,2.22702,4310.70957,126340,78.006,26867000.0,102.718,62.78593063,6.793913967,43.97094698,28.21169085,7208.301367
